admin3Name_en,admin3Name_ar,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin3AltName1_ar,admin3AltName2_ar,admin2Name_en,admin2Name_ar,admin2Pcode,admin1Name_en,admin1Name_ar,admin1Pcode,admin0Name_en,admin0Name_ar,admin0Pcode,date,validOn,validTo
,أبو خليل,EG250902,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الأنصار,EG250903,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,التتالية,EG250904,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,التمساحية,EG250905,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الحبالصة,EG250906,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الحرادنة,EG250907,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,السراقنا,EG250908,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الشيخ داود,EG250909,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الشيخ عون الله,EG250910,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الصبحة,EG250911,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المنشأة الصغري,EG250912,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المنشأة الكبري,EG250913,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بلوط,EG250914,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بني ادريس,EG250915,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بني زيد بوق,EG250916,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بني صالح,EG250917,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بني قرة,EG250918,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بني هلال,EG250919,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بني يحيي قبلي,EG250920,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بوق,EG250921,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,تتاغة,EG250922,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,دير القصير,EG250923,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,رزقة الدير المحرق,EG250924,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,عرامية الديوان,EG250925,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,عرب الجهمة,EG250926,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,عنك,EG250927,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,فزارة,EG250928,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,قصير العمارنة,EG250929,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,منشأة خشبة,EG250930,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,مير,EG250931,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,نزالي جانوب,EG250932,,,,,,Al-Qusia,مركز القوصية,EG2509,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,مدينه ديروط,EG251001,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,أبو الهدر,EG251002,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,أبو كريم,EG251003,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الحوطا الشرقية,EG251004,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الحوطا الغربية,EG251005,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الرياض,EG251006,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المحمودية,EG251007,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المطاوعة,EG251008,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المناشي,EG251009,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المندرة بحري,EG251010,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,النهاية,EG251011,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,أمشول,EG251012,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بانوب ظهر الجمل,EG251013,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,باويط,EG251014,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,ببلاو,EG251015,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بني يحيي بحري,EG251016,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,جرف سرحان,EG251017,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,خارفة,EG251018,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,دشلوط,EG251019,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,ديروط الشريف,EG251020,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,زاوية هارون,EG251021,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,ساو,EG251022,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,سرقنا,EG251023,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,شلش,EG251024,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,صنبو,EG251025,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,عرامية الخضيري,EG251026,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,عواجة,EG251027,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,قصر حيدر,EG251028,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كودية مبارك,EG251029,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كوم أنجاشة,EG251030,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كوم بوها بحري,EG251031,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,مرينة,EG251032,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,مسارة,EG251033,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,نجع خضير,EG251034,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,نزلة العوامر,EG251035,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,نزلة بدوي,EG251036,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,نزلة ساو,EG251037,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,نزلة سرقنا,EG251038,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,نزلة ظاهر,EG251039,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,نزلة عبد اللا,EG251040,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,نزلة فرج محمود,EG251041,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,نزله مصطفى عبدالحليم,EG251042,,,,,,Dayrut,مركز ديروط,EG2510,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,مدينه صدفا,EG251101,,,,,,Sidfa,مركز صدفا,EG2511,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الأبلق,EG251102,,,,,,Sidfa,مركز صدفا,EG2511,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,البارود شرق,EG251103,,,,,,Sidfa,مركز صدفا,EG2511,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,البارود غرب,EG251104,,,,,,Sidfa,مركز صدفا,EG2511,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,البربا,EG251105,,,,,,Sidfa,مركز صدفا,EG2511,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الدوير,EG251106,,,,,,Sidfa,مركز صدفا,EG2511,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الشناينة,EG251107,,,,,,Sidfa,مركز صدفا,EG2511,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الكوردي,EG251108,,,,,,Sidfa,مركز صدفا,EG2511,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الوعاضلة,EG251109,,,,,,Sidfa,مركز صدفا,EG2511,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,أولاد الياس,EG251110,,,,,,Sidfa,مركز صدفا,EG2511,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بني فيز,EG251111,,,,,,Sidfa,مركز صدفا,EG2511,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كردوس,EG251112,,,,,,Sidfa,مركز صدفا,EG2511,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كوم أبو حجر,EG251113,,,,,,Sidfa,مركز صدفا,EG2511,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كوم أسفحت,EG251114,,,,,,Sidfa,مركز صدفا,EG2511,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كوم سعيد الغربي,EG251115,,,,,,Sidfa,مركز صدفا,EG2511,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كيمان سعيد الشرقي وطما,EG251116,,,,,,Sidfa,مركز صدفا,EG2511,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,مجريس,EG251117,,,,,,Sidfa,مركز صدفا,EG2511,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,نجوع السدادرة,EG251118,,,,,,Sidfa,مركز صدفا,EG2511,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,مدينه منفلوط,EG251201,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الجاولي,EG251202,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الحواتكة,EG251203,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,السهريج,EG251204,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,العتامنة,EG251205,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,العزبة,EG251206,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المدور,EG251207,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المندرة قبلي,EG251208,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,أم القصور,EG251209,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بني رافع,EG251210,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بني سند,EG251211,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بني شعران,EG251212,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بني شقير,EG251213,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بني عديات,EG251214,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بني مجد,EG251215,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,جحدم,EG251216,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,جزيرة المعابدة البحرية,EG251217,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,دمنهور,EG251218,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,سراوة,EG251219,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,سكرة,EG251220,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,عرب العمايم,EG251221,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كوم الشهيد,EG251222,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كوم بوها قبلي,EG251223,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,نزلة رميح,EG251224,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,نزلة قرار وجهينة,EG251225,,,,,,Manfalut,مركز منفلوط,EG2512,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,مدينة الفتح وتشمل الناصرية,EG251301,,,,,,Alfath,مركز الفتح,EG2513,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الأكراد,EG251302,,,,,,Alfath,مركز الفتح,EG2513,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الطوابية,EG251303,,,,,,Alfath,مركز الفتح,EG2513,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الفيما,EG251304,,,,,,Alfath,مركز الفتح,EG2513,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,القصر,EG251305,,,,,,Alfath,مركز الفتح,EG2513,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,القوطا,EG251306,,,,,,Alfath,مركز الفتح,EG2513,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المعصرة,EG251307,,,,,,Alfath,مركز الفتح,EG2513,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الكلابات,EG251308,,,,,,Alfath,مركز الفتح,EG2513,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,العطيات القبلية,EG251309,,,,,,Alfath,مركز الفتح,EG2513,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الواسطى,EG251310,,,,,,Alfath,مركز الفتح,EG2513,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,أولاد بدر,EG251311,,,,,,Alfath,مركز الفتح,EG2513,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,أولاد  سراج,EG251312,,,,,,Alfath,مركز الفتح,EG2513,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بصرة,EG251313,,,,,,Alfath,مركز الفتح,EG2513,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بني زيد,EG251314,,,,,,Alfath,مركز الفتح,EG2513,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بني طالب,EG251315,,,,,,Alfath,مركز الفتح,EG2513,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بني عليج,EG251316,,,,,,Alfath,مركز الفتح,EG2513,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بني مر,EG251317,,,,,,Alfath,مركز الفتح,EG2513,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,تل أولاد  سراج,EG251318,,,,,,Alfath,مركز الفتح,EG2513,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,دير بصرة,EG251320,,,,,,Alfath,مركز الفتح,EG2513,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,عرب االطاولة,EG251321,,,,,,Alfath,مركز الفتح,EG2513,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,عرب مطير,EG251322,,,,,,Alfath,مركز الفتح,EG2513,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,منشأة المعصرة,EG251323,,,,,,Alfath,مركز الفتح,EG2513,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,نزلة العصارة,EG251324,,,,,,Alfath,مركز الفتح,EG2513,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,مدينة اسيوط الجديدة,EG251401,,,,,,Assuit City,مدينة اسيوط الجديدة,EG2514,Assiut,أسيوط,EG25,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,ابراهيم فراج,EG260101,,,,,,Suhag,قسم اول سوهاج,EG2601,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الخولى,EG260102,,,,,,Suhag,قسم اول سوهاج,EG2601,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الشريف,EG260103,,,,,,Suhag,قسم اول سوهاج,EG2601,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,صالح,EG260104,,,,,,Suhag,قسم اول سوهاج,EG2601,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,مازن,EG260105,,,,,,Suhag,قسم اول سوهاج,EG2601,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الكبش,EG260201,,,,,,Suhag-2,قسم ثان سوهاج,EG2602,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,ناصر,EG260202,,,,,,Suhag-2,قسم ثان سوهاج,EG2602,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,أدفا,EG260301,,,,,,Suhag,مركز سوهاج,EG2603,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,البخايتة,EG260302,,,,,,Suhag,مركز سوهاج,EG2603,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الحمادية,EG260303,,,,,,Suhag,مركز سوهاج,EG2603,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الشيخ مكرم,EG260304,,,,,,Suhag,مركز سوهاج,EG2603,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الصلعا,EG260305,,,,,,Suhag,مركز سوهاج,EG2603,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,العرابه الشرقيه,EG260306,,,,,,Suhag,مركز سوهاج,EG2603,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,القرامطة غرب,EG260307,,,,,,Suhag,مركز سوهاج,EG2603,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الكوامل بحري,EG260308,,,,,,Suhag,مركز سوهاج,EG2603,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المحامدة,EG260309,,,,,,Suhag,مركز سوهاج,EG2603,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المحامده البحريه,EG260310,,,,,,Suhag,مركز سوهاج,EG2603,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المزالوة,EG260311,,,,,,Suhag,مركز سوهاج,EG2603,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الهجارسة,EG260312,,,,,,Suhag,مركز سوهاج,EG2603,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,أولاد شلول,EG260313,,,,,,Suhag,مركز سوهاج,EG2603,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,أولاد عزاز,EG260314,,,,,,Suhag,مركز سوهاج,EG2603,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,أولاد غريب,EG260315,,,,,,Suhag,مركز سوهاج,EG2603,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,أولاد مامن,EG260316,,,,,,Suhag,مركز سوهاج,EG2603,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,أولاد نصير,EG260317,,,,,,Suhag,مركز سوهاج,EG2603,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,باجا,EG260318,,,,,,Suhag,مركز سوهاج,EG2603,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بلصفورة,EG260319,,,,,,Suhag,مركز سوهاج,EG2603,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بندار الكرمانية,EG260320,,,,,,Suhag,مركز سوهاج,EG2603,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بني زار,EG260321,,,,,,Suhag,مركز سوهاج,EG2603,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,تونس,EG260322,,,,,,Suhag,مركز سوهاج,EG2603,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,جزيرة شندويل,EG260323,,,,,,Suhag,مركز سوهاج,EG2603,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,دمنو,EG260324,,,,,,Suhag,مركز سوهاج,EG2603,Suhag,سوهاج,EG26,Egypt,مِصر,EG,2006-01-01,2017-04-21,
