qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,eng-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:566:2:20037,20037,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20037,Takai,NG020037,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20038,20038,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20038,Tarauni,NG020038,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20039,20039,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20039,Tofa,NG020039,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20040,20040,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20040,Tsanyawa,NG020040,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20041,20041,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20041,Tudun Wada,NG020041,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20042,20042,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20042,Ungogo,NG020042,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20043,20043,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20043,Warawa,NG020043,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20044,20044,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20044,Wudil,NG020044,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21001,21001,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21001,Bakori,NG021001,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21002,21002,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21002,Batagarawa,NG021002,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21003,21003,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21003,Batsari,NG021003,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21004,21004,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21004,Baure,NG021004,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21005,21005,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21005,Bindawa,NG021005,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21006,21006,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21006,Charanchi,NG021006,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21007,21007,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21007,Dan Musa,NG021007,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21008,21008,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21008,Dandume,NG021008,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21009,21009,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21009,Danja,NG021009,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21010,21010,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21010,Daura,NG021010,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21011,21011,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21011,Dutsi,NG021011,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21012,21012,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21012,Dutsin-Ma,NG021012,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21013,21013,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21013,Faskari,NG021013,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21014,21014,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21014,Funtua,NG021014,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21015,21015,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21015,Ingawa,NG021015,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21016,21016,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21016,Jibia,NG021016,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21017,21017,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21017,Kafur,NG021017,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21018,21018,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21018,Kaita,NG021018,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21019,21019,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21019,Kankara,NG021019,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21020,21020,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21020,Kankia,NG021020,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21021,21021,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21021,Katsina,NG021021,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21022,21022,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21022,Kurfi,NG021022,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21023,21023,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21023,Kusada,NG021023,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21024,21024,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21024,Mai'adua,NG021024,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21025,21025,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21025,Malumfashi,NG021025,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21026,21026,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21026,Mani,NG021026,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21027,21027,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21027,Mashi,NG021027,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21028,21028,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21028,Matazu,NG021028,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21029,21029,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21029,Musawa,NG021029,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21030,21030,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21030,Rimi,NG021030,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21031,21031,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21031,Sabuwa,NG021031,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21032,21032,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21032,Safana,NG021032,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21033,21033,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21033,Sandamu,NG021033,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21034,21034,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21034,Zango,NG021034,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22001,22001,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22001,Aleiro,NG022001,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22002,22002,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22002,Arewa-Dandi,NG022002,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22003,22003,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22003,Argungu,NG022003,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22004,22004,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22004,Augie,NG022004,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22005,22005,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22005,Bagudo,NG022005,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22006,22006,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22006,Birnin Kebbi,NG022006,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22007,22007,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22007,Bunza,NG022007,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22008,22008,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22008,Dandi,NG022008,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22009,22009,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22009,Fakai,NG022009,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22010,22010,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22010,Gwandu,NG022010,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22011,22011,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22011,Jega,NG022011,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22012,22012,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22012,Kalgo,NG022012,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22013,22013,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22013,Koko/Besse,NG022013,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22014,22014,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22014,Maiyama,NG022014,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22015,22015,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22015,Ngaski,NG022015,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22016,22016,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22016,Sakaba,NG022016,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22017,22017,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22017,Shanga,NG022017,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22018,22018,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22018,Suru,NG022018,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22019,22019,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22019,Wasagu/Danko,NG022019,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22020,22020,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22020,Yauri,NG022020,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22021,22021,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22021,Zuru,NG022021,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23001,23001,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23001,Adavi,NG023001,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23002,23002,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23002,Ajaokuta,NG023002,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23003,23003,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23003,Ankpa,NG023003,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23004,23004,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23004,Bassa,NG023004,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23005,23005,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23005,Dekina,NG023005,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23006,23006,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23006,Ibaji,NG023006,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23007,23007,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23007,Idah,NG023007,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23008,23008,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23008,Igalamela-Odolu,NG023008,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23009,23009,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23009,Ijumu,NG023009,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23010,23010,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23010,Kabba/Bunu,NG023010,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23011,23011,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23011,Kogi,NG023011,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23012,23012,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23012,Lokoja,NG023012,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23013,23013,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23013,Mopa-Muro,NG023013,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23014,23014,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23014,Ofu,NG023014,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23015,23015,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23015,Ogori/Magongo,NG023015,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23016,23016,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23016,Okehi,NG023016,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23017,23017,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23017,Okene,NG023017,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23018,23018,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23018,Olamabolo,NG023018,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23019,23019,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23019,Omala,NG023019,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23020,23020,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23020,Yagba East,NG023020,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23021,23021,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23021,Yagba West,NG023021,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24001,24001,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24001,Asa,NG024001,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24002,24002,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24002,Baruten,NG024002,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24003,24003,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24003,Edu,NG024003,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24004,24004,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24004,Ekiti,NG024004,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24005,24005,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24005,Ifelodun,NG024005,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24006,24006,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24006,Ilorin East,NG024006,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24007,24007,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24007,Ilorin South,NG024007,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24008,24008,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24008,Ilorin West,NG024008,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24009,24009,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24009,Irepodun,NG024009,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24010,24010,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24010,Isin,NG024010,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24011,24011,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24011,Kaiama,NG024011,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24012,24012,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24012,Moro,NG024012,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24013,24013,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24013,Offa,NG024013,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24014,24014,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24014,Oke-Ero,NG024014,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24015,24015,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24015,Oyun,NG024015,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24016,24016,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24016,Pategi,NG024016,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25001,25001,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25001,Agege,NG025001,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25002,25002,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25002,Ajeromi-Ifelodun,NG025002,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25003,25003,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25003,Alimosho,NG025003,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25004,25004,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25004,Amuwo-Odofin,NG025004,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25005,25005,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25005,Apapa,NG025005,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25006,25006,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25006,Badagry,NG025006,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25007,25007,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25007,Epe,NG025007,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25008,25008,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25008,Eti-Osa,NG025008,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25009,25009,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25009,Ibeju/Lekki,NG025009,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25010,25010,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25010,Ifako-Ijaye,NG025010,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25011,25011,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25011,Ikeja,NG025011,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25012,25012,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25012,Ikorodu,NG025012,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25013,25013,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25013,Kosofe,NG025013,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25014,25014,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25014,Lagos Island,NG025014,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25015,25015,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25015,Lagos Mainland,NG025015,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25016,25016,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25016,Mushin,NG025016,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25017,25017,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25017,Ojo,NG025017,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25018,25018,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25018,Oshodi-Isolo,NG025018,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25019,25019,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25019,Shomolu,NG025019,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25020,25020,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25020,Surulere,NG025020,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26001,26001,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26001,Akwanga,NG026001,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26002,26002,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26002,Awe,NG026002,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26003,26003,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26003,Doma,NG026003,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26004,26004,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26004,Karu,NG026004,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26005,26005,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26005,Keana,NG026005,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26006,26006,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26006,Keffi,NG026006,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26007,26007,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26007,Kokona,NG026007,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26008,26008,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26008,Lafia,NG026008,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26009,26009,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26009,Nasarawa,NG026009,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26010,26010,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26010,Nasarawa-Eggon,NG026010,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26011,26011,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26011,Obi,NG026011,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26012,26012,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26012,Toto,NG026012,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26013,26013,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26013,Wamba,NG026013,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27001,27001,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27001,Agaie,NG027001,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27002,27002,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27002,Agwara,NG027002,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27003,27003,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27003,Bida,NG027003,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27004,27004,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27004,Borgu,NG027004,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
