wd,wmCode,iso6391,iso6392,iso6393,iso6396,native,label
http://www.wikidata.org/entity/Q35667,gez,,,gez,,ግዕዝ,Ge'ez
http://www.wikidata.org/entity/Q30898,gil,,,gil,,,Gilbertese
http://www.wikidata.org/entity/Q30898,gil,,gil,,,,Gilbertese
http://www.wikidata.org/entity/Q30898,gil,,,gil,,,Gilbertese
http://www.wikidata.org/entity/Q30898,gil,,gil,,,,Gilbertese
http://www.wikidata.org/entity/Q9307,gl,,glg,,,Lingua galega,Galician
http://www.wikidata.org/entity/Q9307,gl,,glg,,,Galego,Galician
http://www.wikidata.org/entity/Q9307,gl,,,glg,,Lingua galega,Galician
http://www.wikidata.org/entity/Q9307,gl,,,glg,,Galego,Galician
http://www.wikidata.org/entity/Q9307,gl,gl,,,,Lingua galega,Galician
http://www.wikidata.org/entity/Q9307,gl,gl,,,,Galego,Galician
http://www.wikidata.org/entity/Q9307,gl,,,glg,,Lingua galega,Galician
http://www.wikidata.org/entity/Q9307,gl,,,glg,,Galego,Galician
http://www.wikidata.org/entity/Q9307,gl,,glg,,,Lingua galega,Galician
http://www.wikidata.org/entity/Q9307,gl,,glg,,,Galego,Galician
http://www.wikidata.org/entity/Q9307,gl,gl,,,,Lingua galega,Galician
http://www.wikidata.org/entity/Q9307,gl,gl,,,,Galego,Galician
http://www.wikidata.org/entity/Q33657,glk,,,glk,,گیلکی (Gīlakī),Gilaki
http://www.wikidata.org/entity/Q33657,glk,,,glk,,گيلکي,Gilaki
http://www.wikidata.org/entity/Q33657,glk,,,glk,,گیلکی (Gīlakī),Gilaki
http://www.wikidata.org/entity/Q33657,glk,,,glk,,گيلکي,Gilaki
http://www.wikidata.org/entity/Q837985,gmh,,,gmh,,,Middle High German
http://www.wikidata.org/entity/Q837985,gmh,,,,mdgr,,Middle High German
http://www.wikidata.org/entity/Q837985,gmh,,gmh,,,,Middle High German
http://www.wikidata.org/entity/Q837985,gmh,,,gmh,,,Middle High German
http://www.wikidata.org/entity/Q837985,gmh,,,,mdgr,,Middle High German
http://www.wikidata.org/entity/Q837985,gmh,,gmh,,,,Middle High German
http://www.wikidata.org/entity/Q505674,gml,,,gml,,,Middle Low German
http://www.wikidata.org/entity/Q35876,gn,,,grn,,Avañe'ẽ,Guarani
http://www.wikidata.org/entity/Q35876,gn,,grn,,,Avañe'ẽ,Guarani
http://www.wikidata.org/entity/Q35876,gn,gn,,,,Avañe'ẽ,Guarani
http://www.wikidata.org/entity/Q35876,gn,,,grn,,Avañe'ẽ,Guarani
http://www.wikidata.org/entity/Q35876,gn,,grn,,,Avañe'ẽ,Guarani
http://www.wikidata.org/entity/Q35876,gn,gn,,,,Avañe'ẽ,Guarani
http://www.wikidata.org/entity/Q35876,gn,,,grn,,Avañe'ẽ,Guarani
http://www.wikidata.org/entity/Q35876,gn,,grn,,,Avañe'ẽ,Guarani
http://www.wikidata.org/entity/Q35876,gn,gn,,,,Avañe'ẽ,Guarani
http://www.wikidata.org/entity/Q35218,goh,,,goh,,Althochdeutsch,Old High German
http://www.wikidata.org/entity/Q35218,goh,,goh,,,Althochdeutsch,Old High German
http://www.wikidata.org/entity/Q35218,goh,,,goh,,Althochdeutsch,Old High German
http://www.wikidata.org/entity/Q35218,goh,,goh,,,Althochdeutsch,Old High German
http://www.wikidata.org/entity/Q35218,goh,,,goh,,Althochdeutsch,Old High German
http://www.wikidata.org/entity/Q35218,goh,,goh,,,Althochdeutsch,Old High German
http://www.wikidata.org/entity/Q35218,goh,,,goh,,Althochdeutsch,Old High German
http://www.wikidata.org/entity/Q35218,goh,,goh,,,Althochdeutsch,Old High German
http://www.wikidata.org/entity/Q5575236,gom,,,gom,,Goan Konkani,Goan Konkani
http://www.wikidata.org/entity/Q5575236,gom,,,gom,,Goan Konkani,Goan Konkani
http://www.wikidata.org/entity/Q2501174,gor,,,gor,,Hulontalo,Gorontalo
http://www.wikidata.org/entity/Q2501174,gor,,gor,,,Hulontalo,Gorontalo
http://www.wikidata.org/entity/Q2501174,gor,,,gor,,Hulontalo,Gorontalo
http://www.wikidata.org/entity/Q2501174,gor,,gor,,,Hulontalo,Gorontalo
http://www.wikidata.org/entity/Q35722,got,,,got,,𐌲𐌿𐍄𐍂𐌰𐌶𐌳𐌰,Gothic
http://www.wikidata.org/entity/Q35722,got,,got,,,𐌲𐌿𐍄𐍂𐌰𐌶𐌳𐌰,Gothic
http://www.wikidata.org/entity/Q35722,got,,,got,,𐌲𐌿𐍄𐍂𐌰𐌶𐌳𐌰,Gothic
http://www.wikidata.org/entity/Q35722,got,,got,,,𐌲𐌿𐍄𐍂𐌰𐌶𐌳𐌰,Gothic
http://www.wikidata.org/entity/Q35722,got,,,got,,𐌲𐌿𐍄𐍂𐌰𐌶𐌳𐌰,Gothic
http://www.wikidata.org/entity/Q35722,got,,got,,,𐌲𐌿𐍄𐍂𐌰𐌶𐌳𐌰,Gothic
http://www.wikidata.org/entity/Q35497,grc,,,grc,,Ἑλληνική,Ancient Greek
http://www.wikidata.org/entity/Q35497,grc,,grc,,,Ἑλληνική,Ancient Greek
http://www.wikidata.org/entity/Q35497,grc,,,grc,,Ἑλληνική,Ancient Greek
http://www.wikidata.org/entity/Q35497,grc,,grc,,,Ἑλληνική,Ancient Greek
http://www.wikidata.org/entity/Q33282,gsg,,,gsg,,,German Sign Language
http://www.wikidata.org/entity/Q33282,gsg,,,gsg,,,German Sign Language
http://www.wikidata.org/entity/Q131339,gsw,,,gsw,,Alemannisch,Alemannic
http://www.wikidata.org/entity/Q131339,gsw,,,gsw,,Schwyzerdütsch,Alemannic
http://www.wikidata.org/entity/Q131339,gsw,,gsw,,,Alemannisch,Alemannic
http://www.wikidata.org/entity/Q131339,gsw,,gsw,,,Schwyzerdütsch,Alemannic
http://www.wikidata.org/entity/Q5137,gu,,guj,,,ગુજરાતી ભાષા,Gujarati
http://www.wikidata.org/entity/Q5137,gu,,guj,,,ગુજરાત (Gujarātī),Gujarati
http://www.wikidata.org/entity/Q5137,gu,gu,,,,ગુજરાતી ભાષા,Gujarati
http://www.wikidata.org/entity/Q5137,gu,gu,,,,ગુજરાત (Gujarātī),Gujarati
http://www.wikidata.org/entity/Q5137,gu,,,guj,,ગુજરાતી ભાષા,Gujarati
http://www.wikidata.org/entity/Q5137,gu,,,guj,,ગુજરાત (Gujarātī),Gujarati
http://www.wikidata.org/entity/Q5137,gu,,,guj,,ગુજરાતી ભાષા,Gujarati
http://www.wikidata.org/entity/Q5137,gu,,guj,,,ગુજરાતી ભાષા,Gujarati
http://www.wikidata.org/entity/Q5137,gu,,,guj,,ગુજરાત (Gujarātī),Gujarati
http://www.wikidata.org/entity/Q5137,gu,,guj,,,ગુજરાત (Gujarātī),Gujarati
http://www.wikidata.org/entity/Q5137,gu,gu,,,,ગુજરાતી ભાષા,Gujarati
http://www.wikidata.org/entity/Q5137,gu,gu,,,,ગુજરાત (Gujarātī),Gujarati
http://www.wikidata.org/entity/Q891085,guc,,,guc,,,Wayuu
http://www.wikidata.org/entity/Q891085,guc,,,guc,,,Wayuu
http://www.wikidata.org/entity/Q3111668,guw,,,guw,,Gungbè,Gun
http://www.wikidata.org/entity/Q3111668,guw,,,guw,,Gungbè,Gun
http://www.wikidata.org/entity/Q12175,gv,,,glv,,Gaelg,Manx
http://www.wikidata.org/entity/Q12175,gv,,glv,,,Gaelg,Manx
http://www.wikidata.org/entity/Q12175,gv,gv,,,,Gaelg,Manx
http://www.wikidata.org/entity/Q12175,gv,,,glv,,Gaelg,Manx
http://www.wikidata.org/entity/Q12175,gv,,glv,,,Gaelg,Manx
http://www.wikidata.org/entity/Q12175,gv,gv,,,,Gaelg,Manx
http://www.wikidata.org/entity/Q56475,ha,,,hau,,Hausa,Hausa
http://www.wikidata.org/entity/Q56475,ha,,hau,,,Hausa,Hausa
http://www.wikidata.org/entity/Q56475,ha,ha,,,,Hausa,Hausa
http://www.wikidata.org/entity/Q56475,ha,,,hau,,Hausa,Hausa
http://www.wikidata.org/entity/Q56475,ha,,hau,,,Hausa,Hausa
http://www.wikidata.org/entity/Q56475,ha,ha,,,,Hausa,Hausa
http://www.wikidata.org/entity/Q33303,hai,,,hai,,X̱aat Kíl,Haida
http://www.wikidata.org/entity/Q33303,hai,,hai,,,X̱aat Kíl,Haida
http://www.wikidata.org/entity/Q33303,hai,,hai,,,X̱aat Kíl,Haida
http://www.wikidata.org/entity/Q33303,hai,,,hai,,X̱aat Kíl,Haida
http://www.wikidata.org/entity/Q33303,hai,,,hai,,X̱aat Kíl,Haida
http://www.wikidata.org/entity/Q33303,hai,,hai,,,X̱aat Kíl,Haida
http://www.wikidata.org/entity/Q33375,hak,,,hak,,客話,Hakka
http://www.wikidata.org/entity/Q33375,hak,,,hak,,客家話,Hakka
http://www.wikidata.org/entity/Q33375,hak,,,hak,,客话,Hakka
http://www.wikidata.org/entity/Q33375,hak,,,hak,,客家话,Hakka
http://www.wikidata.org/entity/Q33375,hak,,,hak,,Hak-va,Hakka
http://www.wikidata.org/entity/Q33375,hak,,,hak,,Hak-kâ-va,Hakka
http://www.wikidata.org/entity/Q33375,hak,,,hak,,Hak-kâ-fa,Hakka
http://www.wikidata.org/entity/Q33375,hak,,,hak,,Hak-fa,Hakka
http://www.wikidata.org/entity/Q33375,hak,,,hak,,Hak-kâ-ngî,Hakka
http://www.wikidata.org/entity/Q33375,hak,,,hak,,客話,Hakka
http://www.wikidata.org/entity/Q33375,hak,,,hak,,客家話,Hakka
http://www.wikidata.org/entity/Q33375,hak,,,hak,,客话,Hakka
http://www.wikidata.org/entity/Q33375,hak,,,hak,,客家话,Hakka
http://www.wikidata.org/entity/Q33375,hak,,,hak,,Hak-va,Hakka
http://www.wikidata.org/entity/Q33375,hak,,,hak,,Hak-kâ-va,Hakka
http://www.wikidata.org/entity/Q33375,hak,,,hak,,Hak-kâ-fa,Hakka
http://www.wikidata.org/entity/Q33375,hak,,,hak,,Hak-fa,Hakka
http://www.wikidata.org/entity/Q33375,hak,,,hak,,Hak-kâ-ngî,Hakka
http://www.wikidata.org/entity/Q33569,haw,,,haw,,’Olelo Hawai’i,Hawaiian
http://www.wikidata.org/entity/Q33569,haw,,,haw,,‘Ōlelo Hawai‘i,Hawaiian
http://www.wikidata.org/entity/Q33569,haw,,haw,,,’Olelo Hawai’i,Hawaiian
http://www.wikidata.org/entity/Q33569,haw,,haw,,,‘Ōlelo Hawai‘i,Hawaiian
http://www.wikidata.org/entity/Q33569,haw,,,haw,,’Olelo Hawai’i,Hawaiian
http://www.wikidata.org/entity/Q33569,haw,,,haw,,‘Ōlelo Hawai‘i,Hawaiian
http://www.wikidata.org/entity/Q33569,haw,,haw,,,’Olelo Hawai’i,Hawaiian
http://www.wikidata.org/entity/Q33569,haw,,haw,,,‘Ōlelo Hawai‘i,Hawaiian
http://www.wikidata.org/entity/Q1982248,hbo,,,hbo,,עִבְרִית מִקְרָאִית,Biblical Hebrew
http://www.wikidata.org/entity/Q1982248,hbo,,,hbo,,לְשׁוֹן הַמִּקְרָא,Biblical Hebrew
http://www.wikidata.org/entity/Q1982248,hbo,,,hbo,,עִבְרִית מִקְרָאִית,Biblical Hebrew
http://www.wikidata.org/entity/Q1982248,hbo,,,hbo,,עִבְרִית מִקְרָאִית,Biblical Hebrew
http://www.wikidata.org/entity/Q1982248,hbo,,,hbo,,לְשׁוֹן הַמִּקְרָא,Biblical Hebrew
http://www.wikidata.org/entity/Q1982248,hbo,,,hbo,,לְשׁוֹן הַמִּקְרָא,Biblical Hebrew
http://www.wikidata.org/entity/Q9288,he,,heb,,,עברית חדשה,Hebrew
http://www.wikidata.org/entity/Q9288,he,,heb,,,עברית,Hebrew
http://www.wikidata.org/entity/Q9288,he,,,heb,,עברית חדשה,Hebrew
http://www.wikidata.org/entity/Q9288,he,,,heb,,עברית,Hebrew
http://www.wikidata.org/entity/Q9288,he,he,,,,עברית חדשה,Hebrew
http://www.wikidata.org/entity/Q9288,he,he,,,,עברית,Hebrew
http://www.wikidata.org/entity/Q9288,he,,,heb,,עברית חדשה,Hebrew
http://www.wikidata.org/entity/Q9288,he,,,heb,,עברית,Hebrew
http://www.wikidata.org/entity/Q9288,he,,heb,,,עברית חדשה,Hebrew
http://www.wikidata.org/entity/Q9288,he,,heb,,,עברית,Hebrew
http://www.wikidata.org/entity/Q9288,he,he,,,,עברית חדשה,Hebrew
http://www.wikidata.org/entity/Q9288,he,he,,,,עברית,Hebrew
http://www.wikidata.org/entity/Q1568,hi,,hin,,,मानक हिन्दी,Hindi
http://www.wikidata.org/entity/Q1568,hi,,hin,,,हिन्दी,Hindi
http://www.wikidata.org/entity/Q1568,hi,hi,,,,मानक हिन्दी,Hindi
http://www.wikidata.org/entity/Q1568,hi,hi,,,,हिन्दी,Hindi
http://www.wikidata.org/entity/Q1568,hi,,,hin,,मानक हिन्दी,Hindi
http://www.wikidata.org/entity/Q1568,hi,,,hin,,हिन्दी,Hindi
http://www.wikidata.org/entity/Q1568,hi,,,hin,,मानक हिन्दी,Hindi
http://www.wikidata.org/entity/Q1568,hi,,hin,,,मानक हिन्दी,Hindi
http://www.wikidata.org/entity/Q1568,hi,,,hin,,हिन्दी,Hindi
http://www.wikidata.org/entity/Q1568,hi,,hin,,,हिन्दी,Hindi
http://www.wikidata.org/entity/Q1568,hi,hi,,,,मानक हिन्दी,Hindi
http://www.wikidata.org/entity/Q1568,hi,hi,,,,हिन्दी,Hindi
http://www.wikidata.org/entity/Q46728,hif,,,hif,,Fiji Hindi,Fiji Hindi
http://www.wikidata.org/entity/Q46728,hif,,,hif,,फ़िजी हिंदी,Fiji Hindi
http://www.wikidata.org/entity/Q46728,hif,,,hif,,Fiji Baat,Fiji Hindi
http://www.wikidata.org/entity/Q46728,hif,,,hif,,Fiji Hindi,Fiji Hindi
http://www.wikidata.org/entity/Q46728,hif,,,hif,,फ़िजी हिंदी,Fiji Hindi
http://www.wikidata.org/entity/Q46728,hif,,,hif,,Fiji Baat,Fiji Hindi
http://www.wikidata.org/entity/Q35978,hil,,,hil,,Inilonggo,Hiligaynon
http://www.wikidata.org/entity/Q35978,hil,,,hil,,Hiligaynon,Hiligaynon
http://www.wikidata.org/entity/Q35978,hil,,,hil,,Binisaya,Hiligaynon
http://www.wikidata.org/entity/Q35978,hil,,hil,,,Inilonggo,Hiligaynon
http://www.wikidata.org/entity/Q35978,hil,,hil,,,Hiligaynon,Hiligaynon
http://www.wikidata.org/entity/Q35978,hil,,hil,,,Binisaya,Hiligaynon
http://www.wikidata.org/entity/Q35978,hil,,,hil,,Inilonggo,Hiligaynon
http://www.wikidata.org/entity/Q35978,hil,,hil,,,Inilonggo,Hiligaynon
http://www.wikidata.org/entity/Q35978,hil,,,hil,,Hiligaynon,Hiligaynon
http://www.wikidata.org/entity/Q35978,hil,,hil,,,Hiligaynon,Hiligaynon
http://www.wikidata.org/entity/Q35978,hil,,,hil,,Binisaya,Hiligaynon
http://www.wikidata.org/entity/Q35978,hil,,hil,,,Binisaya,Hiligaynon
http://www.wikidata.org/entity/Q33617,ho,,,hmo,,Hiri Motu,Hiri Motu
http://www.wikidata.org/entity/Q33617,ho,,hmo,,,Hiri Motu,Hiri Motu
http://www.wikidata.org/entity/Q33617,ho,ho,,,,Hiri Motu,Hiri Motu
http://www.wikidata.org/entity/Q33617,ho,ho,,,,Hiri Motu,Hiri Motu
http://www.wikidata.org/entity/Q33617,ho,,hmo,,,Hiri Motu,Hiri Motu
http://www.wikidata.org/entity/Q33617,ho,,,hmo,,Hiri Motu,Hiri Motu
http://www.wikidata.org/entity/Q33617,ho,ho,,,,Hiri Motu,Hiri Motu
http://www.wikidata.org/entity/Q33617,ho,,,hmo,,Hiri Motu,Hiri Motu
http://www.wikidata.org/entity/Q33617,ho,,hmo,,,Hiri Motu,Hiri Motu
http://www.wikidata.org/entity/Q33270,hoc,,,hoc,,,Ho
http://www.wikidata.org/entity/Q33270,hoc,,,hoc,,,Ho
http://www.wikidata.org/entity/Q6654,hr,hr,,,,Hrvatski jezik,Croatian
http://www.wikidata.org/entity/Q6654,hr,hr,,,,Hrvatski,Croatian
http://www.wikidata.org/entity/Q6654,hr,,hrv,,,Hrvatski jezik,Croatian
http://www.wikidata.org/entity/Q6654,hr,,hrv,,,Hrvatski,Croatian
http://www.wikidata.org/entity/Q6654,hr,,,hrv,,Hrvatski jezik,Croatian
http://www.wikidata.org/entity/Q6654,hr,,,hrv,,Hrvatski,Croatian
http://www.wikidata.org/entity/Q6654,hr,,,hrv,,Hrvatski jezik,Croatian
http://www.wikidata.org/entity/Q6654,hr,,hrv,,,Hrvatski jezik,Croatian
http://www.wikidata.org/entity/Q6654,hr,,,hrv,,Hrvatski,Croatian
http://www.wikidata.org/entity/Q6654,hr,,hrv,,,Hrvatski,Croatian
http://www.wikidata.org/entity/Q6654,hr,hr,,,,Hrvatski jezik,Croatian
http://www.wikidata.org/entity/Q6654,hr,hr,,,,Hrvatski,Croatian
http://www.wikidata.org/entity/Q304049,hrx,,,hrx,,,Hunsrik
http://www.wikidata.org/entity/Q304049,hrx,,,hrx,,,Hunsrik
http://www.wikidata.org/entity/Q13248,hsb,,,hsb,,Hornjoserbšćina,Upper Sorbian
http://www.wikidata.org/entity/Q13248,hsb,,hsb,,,Hornjoserbšćina,Upper Sorbian
http://www.wikidata.org/entity/Q13248,hsb,,,hsb,,Hornjoserbšćina,Upper Sorbian
http://www.wikidata.org/entity/Q13248,hsb,,hsb,,,Hornjoserbšćina,Upper Sorbian
http://www.wikidata.org/entity/Q33491,ht,,,hat,,Kreyòl ayisyen,Haitian Creole
http://www.wikidata.org/entity/Q33491,ht,ht,,,,Kreyòl ayisyen,Haitian Creole
http://www.wikidata.org/entity/Q33491,ht,,hat,,,Kreyòl ayisyen,Haitian Creole
http://www.wikidata.org/entity/Q33491,ht,,,hat,,Kreyòl ayisyen,Haitian Creole
http://www.wikidata.org/entity/Q33491,ht,ht,,,,Kreyòl ayisyen,Haitian Creole
http://www.wikidata.org/entity/Q33491,ht,,hat,,,Kreyòl ayisyen,Haitian Creole
http://www.wikidata.org/entity/Q33491,ht,,,hat,,Kreyòl ayisyen,Haitian Creole
http://www.wikidata.org/entity/Q33491,ht,ht,,,,Kreyòl ayisyen,Haitian Creole
http://www.wikidata.org/entity/Q33491,ht,,hat,,,Kreyòl ayisyen,Haitian Creole
http://www.wikidata.org/entity/Q33491,ht,ht,,,,Kreyòl ayisyen,Haitian Creole
http://www.wikidata.org/entity/Q33491,ht,,,hat,,Kreyòl ayisyen,Haitian Creole
http://www.wikidata.org/entity/Q33491,ht,,hat,,,Kreyòl ayisyen,Haitian Creole
http://www.wikidata.org/entity/Q9067,hu,,,hun,,magyar nyelv,Hungarian
http://www.wikidata.org/entity/Q9067,hu,hu,,,,magyar nyelv,Hungarian
http://www.wikidata.org/entity/Q9067,hu,,hun,,,magyar nyelv,Hungarian
http://www.wikidata.org/entity/Q9067,hu,,,hun,,magyar,Hungarian
http://www.wikidata.org/entity/Q9067,hu,hu,,,,magyar,Hungarian
http://www.wikidata.org/entity/Q9067,hu,,hun,,,magyar,Hungarian
http://www.wikidata.org/entity/Q9067,hu,,hun,,,magyar nyelv,Hungarian
http://www.wikidata.org/entity/Q9067,hu,,hun,,,magyar,Hungarian
http://www.wikidata.org/entity/Q9067,hu,,,hun,,magyar nyelv,Hungarian
http://www.wikidata.org/entity/Q9067,hu,,,hun,,magyar,Hungarian
http://www.wikidata.org/entity/Q9067,hu,hu,,,,magyar nyelv,Hungarian
http://www.wikidata.org/entity/Q9067,hu,hu,,,,magyar,Hungarian
http://www.wikidata.org/entity/Q8785,hy,,,hye,,հայերեն,Armenian
http://www.wikidata.org/entity/Q8785,hy,hy,,,,հայերեն,Armenian
http://www.wikidata.org/entity/Q8785,hy,,arm,,,հայերեն,Armenian
http://www.wikidata.org/entity/Q8785,hy,,hye,,,հայերեն,Armenian
http://www.wikidata.org/entity/Q8785,hy,,arm,,,հայերեն,Armenian
http://www.wikidata.org/entity/Q8785,hy,,hye,,,հայերեն,Armenian
http://www.wikidata.org/entity/Q8785,hy,,,hye,,հայերեն,Armenian
http://www.wikidata.org/entity/Q8785,hy,hy,,,,հայերեն,Armenian
http://www.wikidata.org/entity/Q180945,hyw,,,hyw,,արեւմտահայերէն,Western Armenian
http://www.wikidata.org/entity/Q180945,hyw,,,hyw,,արեւմտահայերէն,Western Armenian
http://www.wikidata.org/entity/Q33315,hz,,her,,,Otsiherero,Herero
http://www.wikidata.org/entity/Q33315,hz,hz,,,,Otsiherero,Herero
http://www.wikidata.org/entity/Q33315,hz,,,her,,Otsiherero,Herero
http://www.wikidata.org/entity/Q33315,hz,hz,,,,Otsiherero,Herero
http://www.wikidata.org/entity/Q33315,hz,,her,,,Otsiherero,Herero
http://www.wikidata.org/entity/Q33315,hz,,,her,,Otsiherero,Herero
http://www.wikidata.org/entity/Q35934,ia,,,ina,,Interlingua,Interlingua
http://www.wikidata.org/entity/Q35934,ia,ia,,,,Interlingua,Interlingua
http://www.wikidata.org/entity/Q35934,ia,,ina,,,Interlingua,Interlingua
http://www.wikidata.org/entity/Q35934,ia,,,ina,,Interlingua,Interlingua
http://www.wikidata.org/entity/Q35934,ia,ia,,,,Interlingua,Interlingua
http://www.wikidata.org/entity/Q35934,ia,,ina,,,Interlingua,Interlingua
http://www.wikidata.org/entity/Q9240,id,,,ind,,Bahasa Indonesia,Indonesian
http://www.wikidata.org/entity/Q9240,id,id,,,,Bahasa Indonesia,Indonesian
http://www.wikidata.org/entity/Q9240,id,,ind,,,Bahasa Indonesia,Indonesian
http://www.wikidata.org/entity/Q9240,id,,,ind,,Bahasa Indonesia,Indonesian
http://www.wikidata.org/entity/Q9240,id,id,,,,Bahasa Indonesia,Indonesian
http://www.wikidata.org/entity/Q9240,id,,ind,,,Bahasa Indonesia,Indonesian
http://www.wikidata.org/entity/Q9240,id,,,ind,,Bahasa Indonesia,Indonesian
http://www.wikidata.org/entity/Q9240,id,id,,,,Bahasa Indonesia,Indonesian
http://www.wikidata.org/entity/Q9240,id,,ind,,,Bahasa Indonesia,Indonesian
http://www.wikidata.org/entity/Q9240,id,,,ind,,Bahasa Indonesia,Indonesian
http://www.wikidata.org/entity/Q9240,id,id,,,,Bahasa Indonesia,Indonesian
http://www.wikidata.org/entity/Q9240,id,,ind,,,Bahasa Indonesia,Indonesian
http://www.wikidata.org/entity/Q35850,ie,,,ile,,Interlingue,Interlingue
http://www.wikidata.org/entity/Q35850,ie,ie,,,,Interlingue,Interlingue
http://www.wikidata.org/entity/Q35850,ie,,ile,,,Interlingue,Interlingue
http://www.wikidata.org/entity/Q33578,ig,,,ibo,,Igbo,Igbo
http://www.wikidata.org/entity/Q33578,ig,ig,,,,Igbo,Igbo
http://www.wikidata.org/entity/Q33578,ig,,ibo,,,Igbo,Igbo
http://www.wikidata.org/entity/Q33578,ig,,,ibo,,Asụsụ Igbo,Igbo
http://www.wikidata.org/entity/Q33578,ig,ig,,,,Asụsụ Igbo,Igbo
http://www.wikidata.org/entity/Q33578,ig,,ibo,,,Asụsụ Igbo,Igbo
http://www.wikidata.org/entity/Q33578,ig,,,ibo,,Igbo,Igbo
http://www.wikidata.org/entity/Q33578,ig,,,ibo,,Asụsụ Igbo,Igbo
http://www.wikidata.org/entity/Q33578,ig,ig,,,,Igbo,Igbo
http://www.wikidata.org/entity/Q33578,ig,,ibo,,,Igbo,Igbo
http://www.wikidata.org/entity/Q33578,ig,ig,,,,Asụsụ Igbo,Igbo
http://www.wikidata.org/entity/Q33578,ig,,ibo,,,Asụsụ Igbo,Igbo
http://www.wikidata.org/entity/Q33578,ig,ig,,,,Igbo,Igbo
http://www.wikidata.org/entity/Q33578,ig,ig,,,,Asụsụ Igbo,Igbo
http://www.wikidata.org/entity/Q33578,ig,,,ibo,,Igbo,Igbo
http://www.wikidata.org/entity/Q33578,ig,,,ibo,,Asụsụ Igbo,Igbo
http://www.wikidata.org/entity/Q33578,ig,,ibo,,,Igbo,Igbo
http://www.wikidata.org/entity/Q33578,ig,,ibo,,,Asụsụ Igbo,Igbo
http://www.wikidata.org/entity/Q34235,ii,,,iii,,ꆈꌠꉙ,Nuosu
http://www.wikidata.org/entity/Q34235,ii,,,iii,,Nuosu,Nuosu
http://www.wikidata.org/entity/Q34235,ii,,iii,,,ꆈꌠꉙ,Nuosu
http://www.wikidata.org/entity/Q34235,ii,,iii,,,Nuosu,Nuosu
