qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,eng-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:360:2:7108,7108,1603:45:16:360:0,1603:45:16:360:1:71,1603:45:16:360:2:7108,Siau Tagulandang Biaro,ID7108,Sulawesi Utara,ID71,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7109,7109,1603:45:16:360:0,1603:45:16:360:1:71,1603:45:16:360:2:7109,Minahasa Tenggara,ID7109,Sulawesi Utara,ID71,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7110,7110,1603:45:16:360:0,1603:45:16:360:1:71,1603:45:16:360:2:7110,Bolaang Mongondow Selatan,ID7110,Sulawesi Utara,ID71,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7111,7111,1603:45:16:360:0,1603:45:16:360:1:71,1603:45:16:360:2:7111,Bolaang Mongondow Timur,ID7111,Sulawesi Utara,ID71,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7171,7171,1603:45:16:360:0,1603:45:16:360:1:71,1603:45:16:360:2:7171,Kota Manado,ID7171,Sulawesi Utara,ID71,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7172,7172,1603:45:16:360:0,1603:45:16:360:1:71,1603:45:16:360:2:7172,Kota Bitung,ID7172,Sulawesi Utara,ID71,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7173,7173,1603:45:16:360:0,1603:45:16:360:1:71,1603:45:16:360:2:7173,Kota Tomohon,ID7173,Sulawesi Utara,ID71,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7174,7174,1603:45:16:360:0,1603:45:16:360:1:71,1603:45:16:360:2:7174,Kota Kotamobagu,ID7174,Sulawesi Utara,ID71,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7188,7188,1603:45:16:360:0,1603:45:16:360:1:71,1603:45:16:360:2:7188,Danau,ID7188,Sulawesi Utara,ID71,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7201,7201,1603:45:16:360:0,1603:45:16:360:1:72,1603:45:16:360:2:7201,Banggai Kepulauan,ID7201,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7202,7202,1603:45:16:360:0,1603:45:16:360:1:72,1603:45:16:360:2:7202,Banggai,ID7202,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7203,7203,1603:45:16:360:0,1603:45:16:360:1:72,1603:45:16:360:2:7203,Morowali,ID7203,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7204,7204,1603:45:16:360:0,1603:45:16:360:1:72,1603:45:16:360:2:7204,Poso,ID7204,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7205,7205,1603:45:16:360:0,1603:45:16:360:1:72,1603:45:16:360:2:7205,Donggala,ID7205,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7206,7206,1603:45:16:360:0,1603:45:16:360:1:72,1603:45:16:360:2:7206,Toli-Toli,ID7206,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7207,7207,1603:45:16:360:0,1603:45:16:360:1:72,1603:45:16:360:2:7207,Buol,ID7207,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7208,7208,1603:45:16:360:0,1603:45:16:360:1:72,1603:45:16:360:2:7208,Parigi Moutong,ID7208,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7209,7209,1603:45:16:360:0,1603:45:16:360:1:72,1603:45:16:360:2:7209,Tojo Una-Una,ID7209,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7210,7210,1603:45:16:360:0,1603:45:16:360:1:72,1603:45:16:360:2:7210,Sigi,ID7210,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7211,7211,1603:45:16:360:0,1603:45:16:360:1:72,1603:45:16:360:2:7211,Banggai Laut,ID7211,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7212,7212,1603:45:16:360:0,1603:45:16:360:1:72,1603:45:16:360:2:7212,Morowali Utara,ID7212,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7271,7271,1603:45:16:360:0,1603:45:16:360:1:72,1603:45:16:360:2:7271,Kota Palu,ID7271,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7301,7301,1603:45:16:360:0,1603:45:16:360:1:73,1603:45:16:360:2:7301,Kepulauan Selayar,ID7301,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7302,7302,1603:45:16:360:0,1603:45:16:360:1:73,1603:45:16:360:2:7302,Bulukumba,ID7302,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7303,7303,1603:45:16:360:0,1603:45:16:360:1:73,1603:45:16:360:2:7303,Bantaeng,ID7303,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7304,7304,1603:45:16:360:0,1603:45:16:360:1:73,1603:45:16:360:2:7304,Jeneponto,ID7304,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7305,7305,1603:45:16:360:0,1603:45:16:360:1:73,1603:45:16:360:2:7305,Takalar,ID7305,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7306,7306,1603:45:16:360:0,1603:45:16:360:1:73,1603:45:16:360:2:7306,Gowa,ID7306,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7307,7307,1603:45:16:360:0,1603:45:16:360:1:73,1603:45:16:360:2:7307,Sinjai,ID7307,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7308,7308,1603:45:16:360:0,1603:45:16:360:1:73,1603:45:16:360:2:7308,Maros,ID7308,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7309,7309,1603:45:16:360:0,1603:45:16:360:1:73,1603:45:16:360:2:7309,Pangkajene Dan Kepulauan,ID7309,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7310,7310,1603:45:16:360:0,1603:45:16:360:1:73,1603:45:16:360:2:7310,Barru,ID7310,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7311,7311,1603:45:16:360:0,1603:45:16:360:1:73,1603:45:16:360:2:7311,Bone,ID7311,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7312,7312,1603:45:16:360:0,1603:45:16:360:1:73,1603:45:16:360:2:7312,Soppeng,ID7312,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7313,7313,1603:45:16:360:0,1603:45:16:360:1:73,1603:45:16:360:2:7313,Wajo,ID7313,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7314,7314,1603:45:16:360:0,1603:45:16:360:1:73,1603:45:16:360:2:7314,Sidenreng Rappang,ID7314,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7315,7315,1603:45:16:360:0,1603:45:16:360:1:73,1603:45:16:360:2:7315,Pinrang,ID7315,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7316,7316,1603:45:16:360:0,1603:45:16:360:1:73,1603:45:16:360:2:7316,Enrekang,ID7316,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7317,7317,1603:45:16:360:0,1603:45:16:360:1:73,1603:45:16:360:2:7317,Luwu,ID7317,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7318,7318,1603:45:16:360:0,1603:45:16:360:1:73,1603:45:16:360:2:7318,Tana Toraja,ID7318,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7322,7322,1603:45:16:360:0,1603:45:16:360:1:73,1603:45:16:360:2:7322,Luwu Utara,ID7322,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7325,7325,1603:45:16:360:0,1603:45:16:360:1:73,1603:45:16:360:2:7325,Luwu Timur,ID7325,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7326,7326,1603:45:16:360:0,1603:45:16:360:1:73,1603:45:16:360:2:7326,Toraja Utara,ID7326,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7371,7371,1603:45:16:360:0,1603:45:16:360:1:73,1603:45:16:360:2:7371,Kota Makassar,ID7371,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7372,7372,1603:45:16:360:0,1603:45:16:360:1:73,1603:45:16:360:2:7372,Kota Parepare,ID7372,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7373,7373,1603:45:16:360:0,1603:45:16:360:1:73,1603:45:16:360:2:7373,Kota Palopo,ID7373,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7401,7401,1603:45:16:360:0,1603:45:16:360:1:74,1603:45:16:360:2:7401,Buton,ID7401,Sulawesi Tenggara,ID74,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7402,7402,1603:45:16:360:0,1603:45:16:360:1:74,1603:45:16:360:2:7402,Muna,ID7402,Sulawesi Tenggara,ID74,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7403,7403,1603:45:16:360:0,1603:45:16:360:1:74,1603:45:16:360:2:7403,Konawe,ID7403,Sulawesi Tenggara,ID74,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7404,7404,1603:45:16:360:0,1603:45:16:360:1:74,1603:45:16:360:2:7404,Kolaka,ID7404,Sulawesi Tenggara,ID74,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7405,7405,1603:45:16:360:0,1603:45:16:360:1:74,1603:45:16:360:2:7405,Konawe Selatan,ID7405,Sulawesi Tenggara,ID74,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7406,7406,1603:45:16:360:0,1603:45:16:360:1:74,1603:45:16:360:2:7406,Bombana,ID7406,Sulawesi Tenggara,ID74,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7407,7407,1603:45:16:360:0,1603:45:16:360:1:74,1603:45:16:360:2:7407,Wakatobi,ID7407,Sulawesi Tenggara,ID74,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7408,7408,1603:45:16:360:0,1603:45:16:360:1:74,1603:45:16:360:2:7408,Kolaka Utara,ID7408,Sulawesi Tenggara,ID74,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7409,7409,1603:45:16:360:0,1603:45:16:360:1:74,1603:45:16:360:2:7409,Buton Utara,ID7409,Sulawesi Tenggara,ID74,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7410,7410,1603:45:16:360:0,1603:45:16:360:1:74,1603:45:16:360:2:7410,Konawe Utara,ID7410,Sulawesi Tenggara,ID74,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7411,7411,1603:45:16:360:0,1603:45:16:360:1:74,1603:45:16:360:2:7411,Kolaka Timur,ID7411,Sulawesi Tenggara,ID74,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7412,7412,1603:45:16:360:0,1603:45:16:360:1:74,1603:45:16:360:2:7412,Konawe Kepulauan,ID7412,Sulawesi Tenggara,ID74,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7413,7413,1603:45:16:360:0,1603:45:16:360:1:74,1603:45:16:360:2:7413,Muna Barat,ID7413,Sulawesi Tenggara,ID74,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7414,7414,1603:45:16:360:0,1603:45:16:360:1:74,1603:45:16:360:2:7414,Buton Tengah,ID7414,Sulawesi Tenggara,ID74,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7415,7415,1603:45:16:360:0,1603:45:16:360:1:74,1603:45:16:360:2:7415,Buton Selatan,ID7415,Sulawesi Tenggara,ID74,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7471,7471,1603:45:16:360:0,1603:45:16:360:1:74,1603:45:16:360:2:7471,Kota Kendari,ID7471,Sulawesi Tenggara,ID74,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7472,7472,1603:45:16:360:0,1603:45:16:360:1:74,1603:45:16:360:2:7472,Kota Baubau,ID7472,Sulawesi Tenggara,ID74,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7501,7501,1603:45:16:360:0,1603:45:16:360:1:75,1603:45:16:360:2:7501,Boalemo,ID7501,Gorontalo,ID75,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7502,7502,1603:45:16:360:0,1603:45:16:360:1:75,1603:45:16:360:2:7502,Gorontalo,ID7502,Gorontalo,ID75,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7503,7503,1603:45:16:360:0,1603:45:16:360:1:75,1603:45:16:360:2:7503,Pohuwato,ID7503,Gorontalo,ID75,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7504,7504,1603:45:16:360:0,1603:45:16:360:1:75,1603:45:16:360:2:7504,Bone Bolango,ID7504,Gorontalo,ID75,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7505,7505,1603:45:16:360:0,1603:45:16:360:1:75,1603:45:16:360:2:7505,Gorontalo Utara,ID7505,Gorontalo,ID75,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7571,7571,1603:45:16:360:0,1603:45:16:360:1:75,1603:45:16:360:2:7571,Kota Gorontalo,ID7571,Gorontalo,ID75,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7601,7601,1603:45:16:360:0,1603:45:16:360:1:76,1603:45:16:360:2:7601,Majene,ID7601,Sulawesi Barat,ID76,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7602,7602,1603:45:16:360:0,1603:45:16:360:1:76,1603:45:16:360:2:7602,Polewali Mandar,ID7602,Sulawesi Barat,ID76,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7603,7603,1603:45:16:360:0,1603:45:16:360:1:76,1603:45:16:360:2:7603,Mamasa,ID7603,Sulawesi Barat,ID76,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7604,7604,1603:45:16:360:0,1603:45:16:360:1:76,1603:45:16:360:2:7604,Mamuju,ID7604,Sulawesi Barat,ID76,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7605,7605,1603:45:16:360:0,1603:45:16:360:1:76,1603:45:16:360:2:7605,Mamuju Utara,ID7605,Sulawesi Barat,ID76,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7606,7606,1603:45:16:360:0,1603:45:16:360:1:76,1603:45:16:360:2:7606,Mamuju Tengah,ID7606,Sulawesi Barat,ID76,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:8101,8101,1603:45:16:360:0,1603:45:16:360:1:81,1603:45:16:360:2:8101,Maluku Tenggara Barat,ID8101,Maluku,ID81,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:8102,8102,1603:45:16:360:0,1603:45:16:360:1:81,1603:45:16:360:2:8102,Maluku Tenggara,ID8102,Maluku,ID81,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:8103,8103,1603:45:16:360:0,1603:45:16:360:1:81,1603:45:16:360:2:8103,Maluku Tengah,ID8103,Maluku,ID81,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:8104,8104,1603:45:16:360:0,1603:45:16:360:1:81,1603:45:16:360:2:8104,Buru,ID8104,Maluku,ID81,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:8105,8105,1603:45:16:360:0,1603:45:16:360:1:81,1603:45:16:360:2:8105,Kepulauan Aru,ID8105,Maluku,ID81,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:8106,8106,1603:45:16:360:0,1603:45:16:360:1:81,1603:45:16:360:2:8106,Seram Bagian Barat,ID8106,Maluku,ID81,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:8107,8107,1603:45:16:360:0,1603:45:16:360:1:81,1603:45:16:360:2:8107,Seram Bagian Timur,ID8107,Maluku,ID81,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:8108,8108,1603:45:16:360:0,1603:45:16:360:1:81,1603:45:16:360:2:8108,Maluku Barat Daya,ID8108,Maluku,ID81,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:8109,8109,1603:45:16:360:0,1603:45:16:360:1:81,1603:45:16:360:2:8109,Buru Selatan,ID8109,Maluku,ID81,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:8171,8171,1603:45:16:360:0,1603:45:16:360:1:81,1603:45:16:360:2:8171,Kota Ambon,ID8171,Maluku,ID81,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:8172,8172,1603:45:16:360:0,1603:45:16:360:1:81,1603:45:16:360:2:8172,Kota Tual,ID8172,Maluku,ID81,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:8201,8201,1603:45:16:360:0,1603:45:16:360:1:82,1603:45:16:360:2:8201,Halmahera Barat,ID8201,Maluku Utara,ID82,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:8202,8202,1603:45:16:360:0,1603:45:16:360:1:82,1603:45:16:360:2:8202,Halmahera Tengah,ID8202,Maluku Utara,ID82,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:8203,8203,1603:45:16:360:0,1603:45:16:360:1:82,1603:45:16:360:2:8203,Kepulauan Sula,ID8203,Maluku Utara,ID82,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:8204,8204,1603:45:16:360:0,1603:45:16:360:1:82,1603:45:16:360:2:8204,Halmahera Selatan,ID8204,Maluku Utara,ID82,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:8205,8205,1603:45:16:360:0,1603:45:16:360:1:82,1603:45:16:360:2:8205,Halmahera Utara,ID8205,Maluku Utara,ID82,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:8206,8206,1603:45:16:360:0,1603:45:16:360:1:82,1603:45:16:360:2:8206,Halmahera Timur,ID8206,Maluku Utara,ID82,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:8207,8207,1603:45:16:360:0,1603:45:16:360:1:82,1603:45:16:360:2:8207,Pulau Morotai,ID8207,Maluku Utara,ID82,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:8208,8208,1603:45:16:360:0,1603:45:16:360:1:82,1603:45:16:360:2:8208,Pulau Taliabu,ID8208,Maluku Utara,ID82,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:8271,8271,1603:45:16:360:0,1603:45:16:360:1:82,1603:45:16:360:2:8271,Kota Ternate,ID8271,Maluku Utara,ID82,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:8272,8272,1603:45:16:360:0,1603:45:16:360:1:82,1603:45:16:360:2:8272,Kota Tidore Kepulauan,ID8272,Maluku Utara,ID82,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9101,9101,1603:45:16:360:0,1603:45:16:360:1:91,1603:45:16:360:2:9101,Fakfak,ID9101,Papua Barat,ID91,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9102,9102,1603:45:16:360:0,1603:45:16:360:1:91,1603:45:16:360:2:9102,Kaimana,ID9102,Papua Barat,ID91,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9103,9103,1603:45:16:360:0,1603:45:16:360:1:91,1603:45:16:360:2:9103,Teluk Wondama,ID9103,Papua Barat,ID91,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9104,9104,1603:45:16:360:0,1603:45:16:360:1:91,1603:45:16:360:2:9104,Teluk Bintuni,ID9104,Papua Barat,ID91,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9105,9105,1603:45:16:360:0,1603:45:16:360:1:91,1603:45:16:360:2:9105,Manokwari,ID9105,Papua Barat,ID91,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9106,9106,1603:45:16:360:0,1603:45:16:360:1:91,1603:45:16:360:2:9106,Sorong Selatan,ID9106,Papua Barat,ID91,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9107,9107,1603:45:16:360:0,1603:45:16:360:1:91,1603:45:16:360:2:9107,Sorong,ID9107,Papua Barat,ID91,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9108,9108,1603:45:16:360:0,1603:45:16:360:1:91,1603:45:16:360:2:9108,Raja Ampat,ID9108,Papua Barat,ID91,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9109,9109,1603:45:16:360:0,1603:45:16:360:1:91,1603:45:16:360:2:9109,Tambrauw,ID9109,Papua Barat,ID91,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9110,9110,1603:45:16:360:0,1603:45:16:360:1:91,1603:45:16:360:2:9110,Maybrat,ID9110,Papua Barat,ID91,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9111,9111,1603:45:16:360:0,1603:45:16:360:1:91,1603:45:16:360:2:9111,Manokwari Selatan,ID9111,Papua Barat,ID91,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9112,9112,1603:45:16:360:0,1603:45:16:360:1:91,1603:45:16:360:2:9112,Pegunungan Arfak,ID9112,Papua Barat,ID91,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9171,9171,1603:45:16:360:0,1603:45:16:360:1:91,1603:45:16:360:2:9171,Kota Sorong,ID9171,Papua Barat,ID91,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9401,9401,1603:45:16:360:0,1603:45:16:360:1:94,1603:45:16:360:2:9401,Merauke,ID9401,Papua,ID94,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9402,9402,1603:45:16:360:0,1603:45:16:360:1:94,1603:45:16:360:2:9402,Jayawijaya,ID9402,Papua,ID94,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9403,9403,1603:45:16:360:0,1603:45:16:360:1:94,1603:45:16:360:2:9403,Jayapura,ID9403,Papua,ID94,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9404,9404,1603:45:16:360:0,1603:45:16:360:1:94,1603:45:16:360:2:9404,Nabire,ID9404,Papua,ID94,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9408,9408,1603:45:16:360:0,1603:45:16:360:1:94,1603:45:16:360:2:9408,Kepulauan Yapen,ID9408,Papua,ID94,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9409,9409,1603:45:16:360:0,1603:45:16:360:1:94,1603:45:16:360:2:9409,Biak Numfor,ID9409,Papua,ID94,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9410,9410,1603:45:16:360:0,1603:45:16:360:1:94,1603:45:16:360:2:9410,Paniai,ID9410,Papua,ID94,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9411,9411,1603:45:16:360:0,1603:45:16:360:1:94,1603:45:16:360:2:9411,Puncak Jaya,ID9411,Papua,ID94,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9412,9412,1603:45:16:360:0,1603:45:16:360:1:94,1603:45:16:360:2:9412,Mimika,ID9412,Papua,ID94,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9413,9413,1603:45:16:360:0,1603:45:16:360:1:94,1603:45:16:360:2:9413,Boven Digoel,ID9413,Papua,ID94,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9414,9414,1603:45:16:360:0,1603:45:16:360:1:94,1603:45:16:360:2:9414,Mappi,ID9414,Papua,ID94,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9415,9415,1603:45:16:360:0,1603:45:16:360:1:94,1603:45:16:360:2:9415,Asmat,ID9415,Papua,ID94,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9416,9416,1603:45:16:360:0,1603:45:16:360:1:94,1603:45:16:360:2:9416,Yahukimo,ID9416,Papua,ID94,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9417,9417,1603:45:16:360:0,1603:45:16:360:1:94,1603:45:16:360:2:9417,Pegunungan Bintang,ID9417,Papua,ID94,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9418,9418,1603:45:16:360:0,1603:45:16:360:1:94,1603:45:16:360:2:9418,Tolikara,ID9418,Papua,ID94,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9419,9419,1603:45:16:360:0,1603:45:16:360:1:94,1603:45:16:360:2:9419,Sarmi,ID9419,Papua,ID94,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9420,9420,1603:45:16:360:0,1603:45:16:360:1:94,1603:45:16:360:2:9420,Keerom,ID9420,Papua,ID94,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9426,9426,1603:45:16:360:0,1603:45:16:360:1:94,1603:45:16:360:2:9426,Waropen,ID9426,Papua,ID94,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9427,9427,1603:45:16:360:0,1603:45:16:360:1:94,1603:45:16:360:2:9427,Supiori,ID9427,Papua,ID94,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9428,9428,1603:45:16:360:0,1603:45:16:360:1:94,1603:45:16:360:2:9428,Mamberamo Raya,ID9428,Papua,ID94,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:9429,9429,1603:45:16:360:0,1603:45:16:360:1:94,1603:45:16:360:2:9429,Nduga,ID9429,Papua,ID94,Indonesia,ID,2020-04-08,2020-04-08,
