#item+conceptum+numerordinatio,#item+conceptum+codicem,#country+code+v_numerodinatio,#adm1+code+v_numerodinatio,#adm2+code+v_numerodinatio,#adm3+code+v_numerodinatio,#adm3+name+i_eng+is_latn,#adm3+name+i_ara+is_arab,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm3+name+alt1+i_ara+is_arab,#adm3+name+alt2+i_ara+is_arab,#adm2+name+i_eng+is_latn,#adm2+name+i_ara+is_arab,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+name+i_ara+is_arab,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+name+i_ara+is_arab,#item+rem+i_qcc+is_zxxx+ix_wdatap297,#item+rem+i_qcc+is_zxxx+ix_wdatap577,#item+rem+i_qcc+is_zxxx+ix_wdatap813,#item+rem+i_qcc+is_zxxx+ix_wdatap2669
1603:45:16:887:3:270631,270631,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2706,1603:45:16:887:3:270631,Bani Ma'mun,بني مامون,YE270631,Bani Mamun,,,,,Hufash,حفاش,YE2706,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270632,270632,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2706,1603:45:16:887:3:270632,Bani As'ad,بني اسعد,YE270632,Bani Asad - Hufash,,,,,Hufash,حفاش,YE2706,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270721,270721,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2707,1603:45:16:887:3:270721,Al Ja'afirah Ash Sharqi,الجعافرة الشرقى,YE270721,Al Jaafirah Ash Sharqi,,,,,Bani Sa'd,بني سعد,YE2707,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270722,270722,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2707,1603:45:16:887:3:270722,Bani Maqdam,بني مقدم,YE270722,Bani Maqdam,,,,,Bani Sa'd,بني سعد,YE2707,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270723,270723,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2707,1603:45:16:887:3:270723,Bani Mohammad,بني محمد,YE270723,Bani Mohammad - Bani Sad,,,,,Bani Sa'd,بني سعد,YE2707,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270724,270724,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2707,1603:45:16:887:3:270724,Bani Al Azraq,بني الازراق,YE270724,Bani Al Azraq,,,,,Bani Sa'd,بني سعد,YE2707,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270725,270725,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2707,1603:45:16:887:3:270725,Bani Shadid,بني شديد,YE270725,Bani Shadid,,,,,Bani Sa'd,بني سعد,YE2707,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270726,270726,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2707,1603:45:16:887:3:270726,Bani Zayd,بني زيد,YE270726,Bani Zayd,,,,,Bani Sa'd,بني سعد,YE2707,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270727,270727,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2707,1603:45:16:887:3:270727,Al Ja'afirah Al Gharbiyah,الجعافرة الغربيه,YE270727,Al Jaafirah Al Gharbiyah,,,,,Bani Sa'd,بني سعد,YE2707,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270728,270728,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2707,1603:45:16:887:3:270728,Otmah,عتمه,YE270728,Otmah,,,,,Bani Sa'd,بني سعد,YE2707,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270729,270729,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2707,1603:45:16:887:3:270729,Al Wahawih,الوحاوح,YE270729,Al Wahawih,,,,,Bani Sa'd,بني سعد,YE2707,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270730,270730,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2707,1603:45:16:887:3:270730,Qarn Al Masjid,قرن المسجد,YE270730,Qarn Al Masjid,,,,,Bani Sa'd,بني سعد,YE2707,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270731,270731,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2707,1603:45:16:887:3:270731,At Tawil,الطويل,YE270731,At Tawil,,,,,Bani Sa'd,بني سعد,YE2707,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270732,270732,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2707,1603:45:16:887:3:270732,Qayhamah,قيهمه,YE270732,Qayhamah,,,,,Bani Sa'd,بني سعد,YE2707,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270733,270733,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2707,1603:45:16:887:3:270733,Bani Hamadi,بني حمادي,YE270733,Bani Hamadi,,,,,Bani Sa'd,بني سعد,YE2707,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270734,270734,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2707,1603:45:16:887:3:270734,Dir Ash Sharif,دير الشريف,YE270734,Dir Ash Sharif,,,,,Bani Sa'd,بني سعد,YE2707,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270735,270735,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2707,1603:45:16:887:3:270735,Bani Ali,بني على,YE270735,Bani Ali - Bani Sad,,,,,Bani Sa'd,بني سعد,YE2707,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270736,270736,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2707,1603:45:16:887:3:270736,Bani Ash Shuwayshi,بني الشويشى,YE270736,Bani Ash Shuwayshi,,,,,Bani Sa'd,بني سعد,YE2707,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270737,270737,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2707,1603:45:16:887:3:270737,Al Qawazi'ah,القوازعه,YE270737,Al Qawaziah,,,,,Bani Sa'd,بني سعد,YE2707,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270738,270738,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2707,1603:45:16:887:3:270738,Bani Saba,بني سباء,YE270738,Bani Saba - Bani Sad,,,,,Bani Sa'd,بني سعد,YE2707,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270739,270739,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2707,1603:45:16:887:3:270739,Ash Shuway',الشويع,YE270739,Ash Shuway,,,,,Bani Sa'd,بني سعد,YE2707,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270740,270740,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2707,1603:45:16:887:3:270740,Huwa',هواع,YE270740,Huwa,,,,,Bani Sa'd,بني سعد,YE2707,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270741,270741,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2707,1603:45:16:887:3:270741,Bani Qirat,بني قراط,YE270741,Bani Qirat,,,,,Bani Sa'd,بني سعد,YE2707,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270821,270821,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2708,1603:45:16:887:3:270821,Al Mahwit,المحويت,YE270821,Al Mahwit,,,,,Al Mahwit City,مدينة المحويت,YE2708,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270921,270921,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2709,1603:45:16:887:3:270921,Al Ahjul,الاحجول,YE270921,Al Ahjul,,,,,Al Mahwit,المحويت,YE2709,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270922,270922,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2709,1603:45:16:887:3:270922,Al Arqub,العرقوب,YE270922,Al Arqub,,,,,Al Mahwit,المحويت,YE2709,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270923,270923,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2709,1603:45:16:887:3:270923,Jabal At Taraf,جبل الطرف,YE270923,Jabal At Taraf,,,,,Al Mahwit,المحويت,YE2709,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270924,270924,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2709,1603:45:16:887:3:270924,Al Wasat,الوسط,YE270924,Al Wasat - Al Mahwit,,,,,Al Mahwit,المحويت,YE2709,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270925,270925,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2709,1603:45:16:887:3:270925,Anbar,عنبر,YE270925,Anbar,,,,,Al Mahwit,المحويت,YE2709,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270926,270926,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2709,1603:45:16:887:3:270926,Qiblat Ibn Abdallah,قبلة ابن عبدالله,YE270926,Qiblat Ibn Abdallah,,,,,Al Mahwit,المحويت,YE2709,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270927,270927,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2709,1603:45:16:887:3:270927,Qiblat Khadif,قبلة خديف,YE270927,Qiblat Khadif,,,,,Al Mahwit,المحويت,YE2709,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270928,270928,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2709,1603:45:16:887:3:270928,Thamir,ثامر,YE270928,Thamir,,,,,Al Mahwit,المحويت,YE2709,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270929,270929,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2709,1603:45:16:887:3:270929,Bayt Al Qahtani,بيت القحطاني,YE270929,Bayt Al Qahtani,,,,,Al Mahwit,المحويت,YE2709,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270930,270930,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2709,1603:45:16:887:3:270930,Tuhamah,طحامه,YE270930,Tuhamah,,,,,Al Mahwit,المحويت,YE2709,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270931,270931,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2709,1603:45:16:887:3:270931,Al Hawasilah,الحواصله,YE270931,Al Hawasilah - Al Mahwit,,,,,Al Mahwit,المحويت,YE2709,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270932,270932,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2709,1603:45:16:887:3:270932,Bani Al Walid,بني الوليد,YE270932,Bani Al Walid,,,,,Al Mahwit,المحويت,YE2709,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270933,270933,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2709,1603:45:16:887:3:270933,Al Majadil,المجاديل,YE270933,Al Majadil,,,,,Al Mahwit,المحويت,YE2709,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270934,270934,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2709,1603:45:16:887:3:270934,Al Gharbi Al A'la,الغربي الاعلى,YE270934,Al Gharbi Al Ala,,,,,Al Mahwit,المحويت,YE2709,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270935,270935,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2709,1603:45:16:887:3:270935,Bani Abjar,بني ابجر,YE270935,Bani Abjar,,,,,Al Mahwit,المحويت,YE2709,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270936,270936,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2709,1603:45:16:887:3:270936,Al Gharbi Al Asfal,الغربي الاسفل,YE270936,Al Gharbi Al Asfal,,,,,Al Mahwit,المحويت,YE2709,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:270937,270937,1603:45:16:887:0,1603:45:16:887:1:27,1603:45:16:887:2:2709,1603:45:16:887:3:270937,Bilad Ghayl,بلاد غيل,YE270937,Bilad Ghayl,,,,,Al Mahwit,المحويت,YE2709,Al Mahwit,المحويت,YE27,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:280121,280121,1603:45:16:887:0,1603:45:16:887:1:28,1603:45:16:887:2:2801,1603:45:16:887:3:280121,Habrut,حبروت,YE280121,Habrut,,,,,Shahin,شحن,YE2801,Al Maharah,المهره,YE28,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:280221,280221,1603:45:16:887:0,1603:45:16:887:1:28,1603:45:16:887:2:2802,1603:45:16:887:3:280221,Hat,حات,YE280221,Hat,,,,,Hat,حات,YE2802,Al Maharah,المهره,YE28,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:280321,280321,1603:45:16:887:0,1603:45:16:887:1:28,1603:45:16:887:2:2803,1603:45:16:887:3:280321,Jadhib,جاذب,YE280321,Jadhib,,,,,Hawf,حوف,YE2803,Al Maharah,المهره,YE28,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:280322,280322,1603:45:16:887:0,1603:45:16:887:1:28,1603:45:16:887:2:2803,1603:45:16:887:3:280322,Damqut,دمقوت,YE280322,Damqut,,,,,Hawf,حوف,YE2803,Al Maharah,المهره,YE28,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:280421,280421,1603:45:16:887:0,1603:45:16:887:1:28,1603:45:16:887:2:2804,1603:45:16:887:3:280421,Al Ghaydhah,الغيظه,YE280421,Al Ghaydhah,,,,,Al Ghaydhah,الغيظه,YE2804,Al Maharah,المهره,YE28,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:280422,280422,1603:45:16:887:0,1603:45:16:887:1:28,1603:45:16:887:2:2804,1603:45:16:887:3:280422,Al Faydami,الفيدمي,YE280422,Al Faydami,,,,,Al Ghaydhah,الغيظه,YE2804,Al Maharah,المهره,YE28,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:280521,280521,1603:45:16:887:0,1603:45:16:887:1:28,1603:45:16:887:2:2805,1603:45:16:887:3:280521,Man'ar,منعر,YE280521,Manar,,,,,Man'ar,منعر,YE2805,Al Maharah,المهره,YE28,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:280621,280621,1603:45:16:887:0,1603:45:16:887:1:28,1603:45:16:887:2:2806,1603:45:16:887:3:280621,Al Masilah,المسيله,YE280621,Al Masilah - Al Masilah,,,,,Al Masilah,المسيله,YE2806,Al Maharah,المهره,YE28,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:280622,280622,1603:45:16:887:0,1603:45:16:887:1:28,1603:45:16:887:2:2806,1603:45:16:887:3:280622,Al Ayss,العيص,YE280622,Al Ayss,,,,,Al Masilah,المسيله,YE2806,Al Maharah,المهره,YE28,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:280721,280721,1603:45:16:887:0,1603:45:16:887:1:28,1603:45:16:887:2:2807,1603:45:16:887:3:280721,Sayhut,سيحوت,YE280721,Sayhut,,,,,Sayhut,سيحوت,YE2807,Al Maharah,المهره,YE28,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:280722,280722,1603:45:16:887:0,1603:45:16:887:1:28,1603:45:16:887:2:2807,1603:45:16:887:3:280722,Etab,عتاب,YE280722,Etab,,,,,Sayhut,سيحوت,YE2807,Al Maharah,المهره,YE28,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:280821,280821,1603:45:16:887:0,1603:45:16:887:1:28,1603:45:16:887:2:2808,1603:45:16:887:3:280821,Qishn,قشن,YE280821,Qishn,,,,,Qishn,قشن,YE2808,Al Maharah,المهره,YE28,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:280921,280921,1603:45:16:887:0,1603:45:16:887:1:28,1603:45:16:887:2:2809,1603:45:16:887:3:280921,Haswin,حصوين,YE280921,Haswin,,,,,Haswin,حصوين,YE2809,Al Maharah,المهره,YE28,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290121,290121,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2901,1603:45:16:887:3:290121,Al Harf,الحرف,YE290121,Al Harf,,,,,Harf Sufyan,حرف سفيان,YE2901,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290122,290122,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2901,1603:45:16:887:3:290122,Khaywan Al Hamra'a,خيوان الحمراء,YE290122,Khaywan Al Hamraa,,,,,Harf Sufyan,حرف سفيان,YE2901,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290123,290123,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2901,1603:45:16:887:3:290123,Wadi Adaf,وادي عدف,YE290123,Wadi Adaf,,,,,Harf Sufyan,حرف سفيان,YE2901,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290124,290124,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2901,1603:45:16:887:3:290124,Wadi Jawfan wa Hubashah,وادي جوفان وحباشه,YE290124,Wadi Jawfan wa Hubashah,,,,,Harf Sufyan,حرف سفيان,YE2901,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290125,290125,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2901,1603:45:16:887:3:290125,Wadi Ayan,وادى عيان,YE290125,Wadi Ayan,,,,,Harf Sufyan,حرف سفيان,YE2901,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290126,290126,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2901,1603:45:16:887:3:290126,Wadi Sufyan,وادى سفيان,YE290126,Wadi Sufyan,,,,,Harf Sufyan,حرف سفيان,YE2901,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290127,290127,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2901,1603:45:16:887:3:290127,Al Hayrah,الحيره,YE290127,Al Hayrah,,,,,Harf Sufyan,حرف سفيان,YE2901,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290128,290128,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2901,1603:45:16:887:3:290128,Al Amshiyah,العمشيه,YE290128,Al Amshiyah,,,,,Harf Sufyan,حرف سفيان,YE2901,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290129,290129,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2901,1603:45:16:887:3:290129,As Sawad,السواد,YE290129,As Sawad - Harf Sufyan,,,,,Harf Sufyan,حرف سفيان,YE2901,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290130,290130,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2901,1603:45:16:887:3:290130,Wasit,واسط,YE290130,Wasit,,,,,Harf Sufyan,حرف سفيان,YE2901,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290221,290221,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2902,1603:45:16:887:3:290221,Huth,حوث,YE290221,Huth,,,,,Huth,حوث,YE2902,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290222,290222,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2902,1603:45:16:887:3:290222,Dhu Anash,ذو عناش,YE290222,Dhu Anash,,,,,Huth,حوث,YE2902,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290223,290223,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2902,1603:45:16:887:3:290223,As Sadidah,السادده,YE290223,As Sadidah,,,,,Huth,حوث,YE2902,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290224,290224,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2902,1603:45:16:887:3:290224,Al Khamri,الخمري,YE290224,Al Khamri,,,,,Huth,حوث,YE2902,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290225,290225,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2902,1603:45:16:887:3:290225,Dhu Eid,ذوعيد,YE290225,Dhu Eid,,,,,Huth,حوث,YE2902,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290226,290226,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2902,1603:45:16:887:3:290226,Kharash,خراش,YE290226,Kharash,,,,,Huth,حوث,YE2902,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290227,290227,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2902,1603:45:16:887:3:290227,Barawish,براوش,YE290227,Barawish,,,,,Huth,حوث,YE2902,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290228,290228,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2902,1603:45:16:887:3:290228,Dhu Ali,ذو علي,YE290228,Dhu Ali,,,,,Huth,حوث,YE2902,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290229,290229,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2902,1603:45:16:887:3:290229,Dhu Al Qutaysh,ذو القطيش,YE290229,Dhu Al Qutaysh,,,,,Huth,حوث,YE2902,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290230,290230,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2902,1603:45:16:887:3:290230,Dhu Silah,ذوسيله,YE290230,Dhu Silah,,,,,Huth,حوث,YE2902,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290231,290231,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2902,1603:45:16:887:3:290231,Al Ma'amirah,المعامره,YE290231,Al Maamirah,,,,,Huth,حوث,YE2902,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290232,290232,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2902,1603:45:16:887:3:290232,Dhi Yabil,ذى يبل,YE290232,Dhi Yabil,,,,,Huth,حوث,YE2902,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290233,290233,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2902,1603:45:16:887:3:290233,Khaywan,خيوان,YE290233,Khaywan,,,,,Huth,حوث,YE2902,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290234,290234,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2902,1603:45:16:887:3:290234,Dhu Elayan,ذو عليان,YE290234,Dhu Elayan,,,,,Huth,حوث,YE2902,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290235,290235,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2902,1603:45:16:887:3:290235,Buban,بوبان,YE290235,Buban,,,,,Huth,حوث,YE2902,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290321,290321,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2903,1603:45:16:887:3:290321,Saddan,صدان,YE290321,Saddan,,,,,Al Ashah,العشه,YE2903,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290322,290322,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2903,1603:45:16:887:3:290322,Dhu Khayran,ذو خيران,YE290322,Dhu Khayran,,,,,Al Ashah,العشه,YE2903,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290323,290323,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2903,1603:45:16:887:3:290323,Rishan,ريشان,YE290323,Rishan,,,,,Al Ashah,العشه,YE2903,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290324,290324,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2903,1603:45:16:887:3:290324,Al Batnah,البطنه,YE290324,Al Batnah - Al Ashah,,,,,Al Ashah,العشه,YE2903,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
